"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"35";"Marthalen";"Revenu net par habitant/-e, en francs";38079;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"36";"Oberstammheim";"Revenu net, en mio. de francs";40;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"36";"Oberstammheim";"Revenu net par habitant/-e, en francs";33920;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"37";"Ossingen";"Revenu net, en mio. de francs";45;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"37";"Ossingen";"Revenu net par habitant/-e, en francs";31672;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"38";"Rheinau";"Revenu net, en mio. de francs";47;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"38";"Rheinau";"Revenu net par habitant/-e, en francs";35441;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"39";"Thalheim an der Thur";"Revenu net, en mio. de francs";33;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"39";"Thalheim an der Thur";"Revenu net par habitant/-e, en francs";36512;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"40";"Trüllikon";"Revenu net, en mio. de francs";38;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"40";"Trüllikon";"Revenu net par habitant/-e, en francs";37132;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"41";"Truttikon";"Revenu net, en mio. de francs";14;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"41";"Truttikon";"Revenu net par habitant/-e, en francs";30030;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"42";"Unterstammheim";"Revenu net, en mio. de francs";33;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"42";"Unterstammheim";"Revenu net par habitant/-e, en francs";35105;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"43";"Volken";"Revenu net, en mio. de francs";13;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"43";"Volken";"Revenu net par habitant/-e, en francs";38775;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"44";"Waltalingen";"Revenu net, en mio. de francs";24;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"44";"Waltalingen";"Revenu net par habitant/-e, en francs";35828;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"51";"Bachenbülach";"Revenu net, en mio. de francs";158;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"51";"Bachenbülach";"Revenu net par habitant/-e, en francs";39062;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"52";"Bassersdorf";"Revenu net, en mio. de francs";459;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"52";"Bassersdorf";"Revenu net par habitant/-e, en francs";39617;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"53";"Bülach";"Revenu net, en mio. de francs";714;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"53";"Bülach";"Revenu net par habitant/-e, en francs";36821;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"54";"Dietlikon";"Revenu net, en mio. de francs";310;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"54";"Dietlikon";"Revenu net par habitant/-e, en francs";40656;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"55";"Eglisau";"Revenu net, en mio. de francs";202;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"55";"Eglisau";"Revenu net par habitant/-e, en francs";40126;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"56";"Embrach";"Revenu net, en mio. de francs";310;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"56";"Embrach";"Revenu net par habitant/-e, en francs";33871;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"57";"Freienstein-Teufen";"Revenu net, en mio. de francs";89;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"57";"Freienstein-Teufen";"Revenu net par habitant/-e, en francs";38402;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"58";"Glattfelden";"Revenu net, en mio. de francs";174;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"58";"Glattfelden";"Revenu net par habitant/-e, en francs";35039;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
"59";"Hochfelden";"Revenu net, en mio. de francs";77;"Mio. de Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22563";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22563_fr.html"
