"","...1","ID","net_inc_percap2019","net_inc2019","plr","year","Nom","udc","pdc","ps","pes","pvl","pbd","pev_pcs","perc","dec","taux_participation"
"1886",1886,5131,28177,91,17,2019,"Tenero-Contra",12.6,16.5,18.4,12.9,1,NA,NA,12,2,43.7
"1887",1887,2863,38530,35,12.7,2019,"Tenniken",21.4,3.9,18.9,30.2,5.7,2.5,4.2,69,7,38.7
"1888",1888,2307,32972,44,13.8,2019,"Tentlingen",22.7,20.6,15.3,9.8,7.1,0.6,6.2,39,4,40.5
"1889",1889,6010,33618,33,3.1,2019,"Termen",20.2,64,7,4.2,1.5,NA,0,43,5,63.3
"1890",1890,5396,35094,92,17.7,2019,"Terre di Pedemonte",7.8,16.4,14.3,23.6,3,NA,NA,52,6,57.3
"1891",1891,3024,55244,351,62.5,2019,"Teufen (AR)",35.3,NA,NA,NA,NA,NA,NA,94,10,44.6
"1892",1892,4145,32722,54,10,2019,"Teufenthal (AG)",42.9,5.4,15,6.7,5.8,3.9,4.6,37,4,41.6
"1893",1893,940,21693,4,1.9,2019,"Teuffenthal (BE)",63.9,0.1,2.3,2.7,1.8,1.9,10.4,1,1,58
"1894",1894,3237,39270,258,14.5,2019,"Thal",36.3,15.6,12,7.4,7.7,0.6,1.4,72,8,36.7
"1895",1895,4117,36788,30,12.4,2019,"Thalheim (AG)",42,5,9.4,9.3,4.8,3.9,10.1,61,7,50.1
"1896",1896,39,40178,38,10.7,2019,"Thalheim an der Thur",54.7,1.7,7.8,9.3,6.4,2.1,3.7,75,8,47.9
"1897",1897,141,60728,1102,20.3,2019,"Thalwil",22.3,6.4,15.2,11.2,16.9,1.5,3.2,96,10,48.4
"1898",1898,2920,33932,188,20,2019,"Thayngen",41.7,1,19.9,5,4.1,NA,1.7,44,5,65.5
"1899",1899,2775,49180,488,17.9,2019,"Therwil",24.5,11.4,19.8,16.4,6.7,1.3,2,90,9,42.2
"1900",1900,941,32574,80,3.8,2019,"Thierachern",39.9,0.5,12.3,7.1,7.5,6.4,7,36,4,50.4
"1901",1901,942,34935,1524,7.6,2019,"Thun",26.6,2.1,16.9,15.1,10.8,7,5.9,51,6,42.8
"1902",1902,4611,33498,50,9.7,2019,"Thundorf",42.4,11.5,10.7,6.6,8.1,3,6.4,42,5,49.2
"1903",1903,342,30244,104,10.6,2019,"Thunstetten",39.7,0.7,14.7,6.5,7.3,7,6.6,22,3,39.4
"1904",1904,3668,25973,85,15.2,2019,"Thusis",30.4,13,17,6.9,5.9,11.6,NA,6,1,37.7
"1905",1905,6640,40842,579,20.9,2019,"Thônex",16.6,9.3,12.3,21.6,5.9,0.4,0.9,77,8,40.6
"1906",1906,989,31171,36,5.7,2019,"Thörigen",48.4,0.4,11.8,3.3,8.8,12.3,2.6,27,3,43
"1907",1907,2864,36762,50,18.7,2019,"Thürnen",34.5,2.7,19.6,17.3,3.9,0.9,2.6,61,7,36.8
"1908",1908,2894,34989,15,11.2,2019,"Titterten",29.3,4.3,19.5,18.8,4.4,0.9,10.7,51,6,54.9
"1909",1909,4776,32990,53,5,2019,"Tobel-Tägerschen",56.6,13.4,6.4,6.9,4.6,4.1,1.6,39,4,42.8
"1910",1910,884,37006,93,6.8,2019,"Toffen",35.9,1.8,13.8,9,10.7,11.3,3.4,62,7,51.1
"1911",1911,5649,41204,79,23.2,2019,"Tolochenaz",16.1,1.3,19.5,18,12.3,0.6,0.9,78,8,48.3
"1912",1912,2115,30795,30,16.1,2019,"Torny",29.9,22.2,12.8,10.2,2.7,0.6,2.1,26,3,42.1
"1913",1913,5227,30142,94,21.1,2019,"Torricella-Taverne",13.2,13,10.9,12,0.7,NA,NA,22,3,49.2
"1914",1914,958,24194,23,3.4,2019,"Trachselwald",53,0.3,5.8,8,3.3,12.7,3.3,3,1,43.5
"1915",1915,446,29660,136,7.1,2019,"Tramelan",26,4,30.9,13.6,2.6,1.5,7.7,19,2,39.8
"1916",1916,2973,30643,18,9.6,2019,"Trasadingen",57.1,1.3,18.8,3.3,4.8,NA,0.4,25,3,63.1
"1917",1917,500,35642,15,3.4,2019,"Treiten",56,0.2,3.6,6.4,5.2,13.3,4.8,55,6,55.6
"1918",1918,5827,30412,9,39.5,2019,"Trey",21,0.1,13.7,19.9,2.1,2.1,0.2,23,3,40.2
"1919",1919,5931,34586,17,15.5,2019,"Treycovagnes",17.3,0.5,22.9,25.8,8.1,0.3,1,48,5,40.6
"1920",1920,5828,27616,3,28.6,2019,"Treytorrens (Payerne)",48,0,7.1,10.5,5.3,0,0,10,1,50.6
"1921",1921,2226,31080,46,26.9,2019,"Treyvaux",16.5,19,17,12,2.7,0.4,3.2,27,3,52
"1922",1922,1104,30287,141,21.3,2019,"Triengen",30.4,27.8,6.9,8.2,4.4,NA,0.5,22,3,46.9
"1923",1923,6142,29139,5,34.1,2019,"Trient",20.3,18.4,15.3,9.4,0.2,NA,1.7,16,2,48.7
"1924",1924,2500,26872,177,10.8,2019,"Trimbach",25.4,10.5,28.8,14.8,4.9,1.3,2.1,8,1,37.6
"1925",1925,3945,35148,116,8,2019,"Trimmis",45.3,13.5,15.1,3.2,9.2,5.7,NA,52,6,43.9
"1926",1926,3734,35249,50,19.6,2019,"Trin",17.9,9.1,25.9,8.3,10.7,8.4,NA,53,6,50.1
"1927",1927,3025,34599,61,69.7,2019,"Trogen",28.2,NA,NA,NA,NA,NA,NA,48,5,51.6
"1928",1928,6641,67129,169,32.1,2019,"Troinex",8.8,9.4,6.2,27.3,6.5,0.4,0.4,98,10,53.4
"1929",1929,6156,34368,163,28.8,2019,"Troistorrents",22.6,22.1,12.3,11.2,0.8,NA,0.9,47,5,52.5
"1930",1930,908,17641,23,1.5,2019,"Trub",61,1,4.8,8.8,3.9,11.5,2.1,1,1,39.9
"1931",1931,909,22938,34,3.7,2019,"Trubschachen",45.1,0.7,6.5,11.7,3.8,18.5,3,2,1,44.2
"1932",1932,3987,27919,32,1.9,2019,"Trun",21.4,60.6,4.1,4.7,3.3,4.1,NA,11,2,46.9
"1933",1933,41,36070,17,9.4,2019,"Truttikon",42.4,1,13.4,10,4.6,2.1,5.6,58,6,58.6
"1934",1934,5730,71407,102,25.1,2019,"Trélex",20.1,3.6,14,17.8,13.1,0.8,2.1,98,10,53.2
"1935",1935,40,37148,39,6,2019,"Trüllikon",49.2,2.1,8.2,10.5,10.1,7,2.4,63,7,49.3
