"","GEO_NAME","GEO_ID.y","net_income_mio","net_income_per_hab","Regions-ID","perc","decile","GEO_ID.x","party_share","share"
"4444","Schattenhalb",786,19,32354,786,63,7,786,"pvl_share",2
"4445","Schattenhalb",786,19,32354,786,63,7,786,"pev_share",0.3
"4446","Schattenhalb",786,19,32354,786,63,7,786,"udc_share",45.5
"4447","Schattenhalb",786,19,32354,786,63,7,786,"pss_share.x",10.7
"4448","Schattenhalb",786,19,32354,786,63,7,786,"pss_share.y",10.7
"4449","Schattenhalb",786,19,32354,786,63,7,786,"share_pdc",0.2
"4450","Schattenhalb",786,19,32354,786,63,7,786,"plr_share",4.915454188
"4451","Boltigen",791,26,18782,791,3,1,791,"pbd_share",16.2
"4452","Boltigen",791,26,18782,791,3,1,791,"vert_share",4.4
"4453","Boltigen",791,26,18782,791,3,1,791,"pst_sol_share",0
"4454","Boltigen",791,26,18782,791,3,1,791,"pvl_share",1.6
"4455","Boltigen",791,26,18782,791,3,1,791,"pev_share",1.8
"4456","Boltigen",791,26,18782,791,3,1,791,"udc_share",58.3
"4457","Boltigen",791,26,18782,791,3,1,791,"pss_share.x",8.2
"4458","Boltigen",791,26,18782,791,3,1,791,"pss_share.y",8.2
"4459","Boltigen",791,26,18782,791,3,1,791,"share_pdc",0.7
"4460","Boltigen",791,26,18782,791,3,1,791,"plr_share",2.9561671764
"4461","Lenk",792,58,23479,792,12,2,792,"pbd_share",16
"4462","Lenk",792,58,23479,792,12,2,792,"vert_share",4
"4463","Lenk",792,58,23479,792,12,2,792,"pst_sol_share",0.1
"4464","Lenk",792,58,23479,792,12,2,792,"pvl_share",3.1
"4465","Lenk",792,58,23479,792,12,2,792,"pev_share",2.7
"4466","Lenk",792,58,23479,792,12,2,792,"udc_share",48.3
"4467","Lenk",792,58,23479,792,12,2,792,"pss_share.x",9.3
"4468","Lenk",792,58,23479,792,12,2,792,"pss_share.y",9.3
"4469","Lenk",792,58,23479,792,12,2,792,"share_pdc",1.1
"4470","Lenk",792,58,23479,792,12,2,792,"plr_share",8.8112978687
"4471","St. Stephan",793,28,20279,793,4,1,793,"pbd_share",9.4
"4472","St. Stephan",793,28,20279,793,4,1,793,"vert_share",2.4
"4473","St. Stephan",793,28,20279,793,4,1,793,"pst_sol_share",0
"4474","St. Stephan",793,28,20279,793,4,1,793,"pvl_share",2.5
"4475","St. Stephan",793,28,20279,793,4,1,793,"pev_share",1.8
"4476","St. Stephan",793,28,20279,793,4,1,793,"udc_share",60.5
"4477","St. Stephan",793,28,20279,793,4,1,793,"pss_share.x",4.8
"4478","St. Stephan",793,28,20279,793,4,1,793,"pss_share.y",4.8
"4479","St. Stephan",793,28,20279,793,4,1,793,"share_pdc",0.7
"4480","St. Stephan",793,28,20279,793,4,1,793,"plr_share",3.6437246964
"4481","Zweisimmen",794,75,25527,794,20,3,794,"pbd_share",18
"4482","Zweisimmen",794,75,25527,794,20,3,794,"vert_share",4.4
"4483","Zweisimmen",794,75,25527,794,20,3,794,"pst_sol_share",0
"4484","Zweisimmen",794,75,25527,794,20,3,794,"pvl_share",4.7
"4485","Zweisimmen",794,75,25527,794,20,3,794,"pev_share",1.5
"4486","Zweisimmen",794,75,25527,794,20,3,794,"udc_share",47.7
"4487","Zweisimmen",794,75,25527,794,20,3,794,"pss_share.x",10.2
"4488","Zweisimmen",794,75,25527,794,20,3,794,"pss_share.y",10.2
"4489","Zweisimmen",794,75,25527,794,20,3,794,"share_pdc",0.6
"4490","Zweisimmen",794,75,25527,794,20,3,794,"plr_share",7.6339643584
"4491","Gsteig",841,30,30416,841,52,6,841,"pbd_share",14.5
"4492","Gsteig",841,30,30416,841,52,6,841,"vert_share",2.6
"4493","Gsteig",841,30,30416,841,52,6,841,"pst_sol_share",0
"4494","Gsteig",841,30,30416,841,52,6,841,"pvl_share",7.1
"4495","Gsteig",841,30,30416,841,52,6,841,"pev_share",1.2
"4496","Gsteig",841,30,30416,841,52,6,841,"udc_share",61.9
"4497","Gsteig",841,30,30416,841,52,6,841,"pss_share.x",4.9
"4498","Gsteig",841,30,30416,841,52,6,841,"pss_share.y",4.9
"4499","Gsteig",841,30,30416,841,52,6,841,"share_pdc",1
"4500","Gsteig",841,30,30416,841,52,6,841,"plr_share",3.0757185997
"4501","Lauenen",842,22,27254,842,32,4,842,"pbd_share",9.9
"4502","Lauenen",842,22,27254,842,32,4,842,"vert_share",2.7
"4503","Lauenen",842,22,27254,842,32,4,842,"pst_sol_share",0
"4504","Lauenen",842,22,27254,842,32,4,842,"pvl_share",2.2
"4505","Lauenen",842,22,27254,842,32,4,842,"pev_share",2.4
"4506","Lauenen",842,22,27254,842,32,4,842,"udc_share",65.8
"4507","Lauenen",842,22,27254,842,32,4,842,"pss_share.x",7.9
"4508","Lauenen",842,22,27254,842,32,4,842,"pss_share.y",7.9
"4509","Lauenen",842,22,27254,842,32,4,842,"share_pdc",0.1
"4510","Lauenen",842,22,27254,842,32,4,842,"plr_share",3.7883959044
"4511","Saanen",843,353,51075,843,95,10,843,"pbd_share",15.1
"4512","Saanen",843,353,51075,843,95,10,843,"vert_share",3.5
"4513","Saanen",843,353,51075,843,95,10,843,"pst_sol_share",0.1
"4514","Saanen",843,353,51075,843,95,10,843,"pvl_share",4.2
"4515","Saanen",843,353,51075,843,95,10,843,"pev_share",2.7
"4516","Saanen",843,353,51075,843,95,10,843,"udc_share",51.4
"4517","Saanen",843,353,51075,843,95,10,843,"pss_share.x",5.9
"4518","Saanen",843,353,51075,843,95,10,843,"pss_share.y",5.9
"4519","Saanen",843,353,51075,843,95,10,843,"share_pdc",1
"4520","Saanen",843,353,51075,843,95,10,843,"plr_share",11.1960345379
"4521","Guggisberg",852,27,17362,852,2,1,852,"pbd_share",14.4
"4522","Guggisberg",852,27,17362,852,2,1,852,"vert_share",5.4
"4523","Guggisberg",852,27,17362,852,2,1,852,"pst_sol_share",0.2
"4524","Guggisberg",852,27,17362,852,2,1,852,"pvl_share",2.8
"4525","Guggisberg",852,27,17362,852,2,1,852,"pev_share",3.9
"4526","Guggisberg",852,27,17362,852,2,1,852,"udc_share",53.3
"4527","Guggisberg",852,27,17362,852,2,1,852,"pss_share.x",8.3
"4528","Guggisberg",852,27,17362,852,2,1,852,"pss_share.y",8.3
"4529","Guggisberg",852,27,17362,852,2,1,852,"share_pdc",0.6
"4530","Guggisberg",852,27,17362,852,2,1,852,"plr_share",1.8726831139
"4531","Rüschegg",853,38,22761,NA,9,1,853,"pbd_share",13.3
"4532","Rüschegg",853,38,22761,NA,9,1,853,"vert_share",8
"4533","Rüschegg",853,38,22761,NA,9,1,853,"pst_sol_share",0
"4534","Rüschegg",853,38,22761,NA,9,1,853,"pvl_share",2.8
"4535","Rüschegg",853,38,22761,NA,9,1,853,"pev_share",2.7
"4536","Rüschegg",853,38,22761,NA,9,1,853,"udc_share",43.6
"4537","Rüschegg",853,38,22761,NA,9,1,853,"pss_share.x",13.8
"4538","Rüschegg",853,38,22761,NA,9,1,853,"pss_share.y",13.8
"4539","Rüschegg",853,38,22761,NA,9,1,853,"share_pdc",1.3
"4540","Rüschegg",853,38,22761,NA,9,1,853,"plr_share",NA
"4541","Schwarzenburg",855,175,26067,855,24,3,855,"pbd_share",14.7
"4542","Schwarzenburg",855,175,26067,855,24,3,855,"vert_share",6.9
"4543","Schwarzenburg",855,175,26067,855,24,3,855,"pst_sol_share",0.5
"4544","Schwarzenburg",855,175,26067,855,24,3,855,"pvl_share",3.7
"4545","Schwarzenburg",855,175,26067,855,24,3,855,"pev_share",3.7
"4546","Schwarzenburg",855,175,26067,855,24,3,855,"udc_share",35.7
"4547","Schwarzenburg",855,175,26067,855,24,3,855,"pss_share.x",20.1
"4548","Schwarzenburg",855,175,26067,855,24,3,855,"pss_share.y",20.1
"4549","Schwarzenburg",855,175,26067,855,24,3,855,"share_pdc",1.9
"4550","Schwarzenburg",855,175,26067,855,24,3,855,"plr_share",5.6838043038
"4551","Belp",861,359,33989,861,70,8,861,"pbd_share",15.9
"4552","Belp",861,359,33989,861,70,8,861,"vert_share",7.3
"4553","Belp",861,359,33989,861,70,8,861,"pst_sol_share",0.4
"4554","Belp",861,359,33989,861,70,8,861,"pvl_share",4.7
"4555","Belp",861,359,33989,861,70,8,861,"pev_share",4.6
"4556","Belp",861,359,33989,861,70,8,861,"udc_share",29.9
"4557","Belp",861,359,33989,861,70,8,861,"pss_share.x",17.8
"4558","Belp",861,359,33989,861,70,8,861,"pss_share.y",17.8
"4559","Belp",861,359,33989,861,70,8,861,"share_pdc",2.5
"4560","Belp",861,359,33989,861,70,8,861,"plr_share",7.9199810513
"4561","Belpberg",862,10,24315,862,15,2,862,"pbd_share",13.8
"4562","Belpberg",862,10,24315,862,15,2,862,"vert_share",3.3
"4563","Belpberg",862,10,24315,862,15,2,862,"pst_sol_share",0
"4564","Belpberg",862,10,24315,862,15,2,862,"pvl_share",3.5
"4565","Belpberg",862,10,24315,862,15,2,862,"pev_share",3.8
"4566","Belpberg",862,10,24315,862,15,2,862,"udc_share",55.6
"4567","Belpberg",862,10,24315,862,15,2,862,"pss_share.x",7.3
"4568","Belpberg",862,10,24315,862,15,2,862,"pss_share.y",7.3
"4569","Belpberg",862,10,24315,862,15,2,862,"share_pdc",0.7
"4570","Belpberg",862,10,24315,862,15,2,862,"plr_share",2.3373341756
"4571","Burgistein",863,25,24339,863,15,2,863,"pbd_share",15.1
"4572","Burgistein",863,25,24339,863,15,2,863,"vert_share",7.3
"4573","Burgistein",863,25,24339,863,15,2,863,"pst_sol_share",0.2
"4574","Burgistein",863,25,24339,863,15,2,863,"pvl_share",1.7
"4575","Burgistein",863,25,24339,863,15,2,863,"pev_share",3.6
"4576","Burgistein",863,25,24339,863,15,2,863,"udc_share",39.7
"4577","Burgistein",863,25,24339,863,15,2,863,"pss_share.x",19.3
"4578","Burgistein",863,25,24339,863,15,2,863,"pss_share.y",19.3
"4579","Burgistein",863,25,24339,863,15,2,863,"share_pdc",1
"4580","Burgistein",863,25,24339,863,15,2,863,"plr_share",4.9514827242
"4581","Gelterfingen",865,7,28265,865,38,4,865,"pbd_share",17.2
"4582","Gelterfingen",865,7,28265,865,38,4,865,"vert_share",1.5
"4583","Gelterfingen",865,7,28265,865,38,4,865,"pst_sol_share",0.3
"4584","Gelterfingen",865,7,28265,865,38,4,865,"pvl_share",1.2
"4585","Gelterfingen",865,7,28265,865,38,4,865,"pev_share",0.8
"4586","Gelterfingen",865,7,28265,865,38,4,865,"udc_share",54.9
"4587","Gelterfingen",865,7,28265,865,38,4,865,"pss_share.x",15.8
"4588","Gelterfingen",865,7,28265,865,38,4,865,"pss_share.y",15.8
"4589","Gelterfingen",865,7,28265,865,38,4,865,"share_pdc",0.5
"4590","Gelterfingen",865,7,28265,865,38,4,865,"plr_share",1.5674984005
"4591","Gerzensee",866,42,36841,866,80,8,866,"pbd_share",15.3
"4592","Gerzensee",866,42,36841,866,80,8,866,"vert_share",9.3
"4593","Gerzensee",866,42,36841,866,80,8,866,"pst_sol_share",0.1
"4594","Gerzensee",866,42,36841,866,80,8,866,"pvl_share",6.4
"4595","Gerzensee",866,42,36841,866,80,8,866,"pev_share",1.8
"4596","Gerzensee",866,42,36841,866,80,8,866,"udc_share",38.5
"4597","Gerzensee",866,42,36841,866,80,8,866,"pss_share.x",11.9
"4598","Gerzensee",866,42,36841,866,80,8,866,"pss_share.y",11.9
"4599","Gerzensee",866,42,36841,866,80,8,866,"share_pdc",1.5
"4600","Gerzensee",866,42,36841,866,80,8,866,"plr_share",6.7604590892
"4601","Gurzelen",867,18,21594,867,6,1,867,"pbd_share",17.1
"4602","Gurzelen",867,18,21594,867,6,1,867,"vert_share",8.4
"4603","Gurzelen",867,18,21594,867,6,1,867,"pst_sol_share",0.1
"4604","Gurzelen",867,18,21594,867,6,1,867,"pvl_share",2.8
"4605","Gurzelen",867,18,21594,867,6,1,867,"pev_share",4.2
"4606","Gurzelen",867,18,21594,867,6,1,867,"udc_share",41.8
"4607","Gurzelen",867,18,21594,867,6,1,867,"pss_share.x",9.5
"4608","Gurzelen",867,18,21594,867,6,1,867,"pss_share.y",9.5
"4609","Gurzelen",867,18,21594,867,6,1,867,"share_pdc",0.3
"4610","Gurzelen",867,18,21594,867,6,1,867,"plr_share",4.2963140258
"4611","Kaufdorf",869,31,30453,869,52,6,869,"pbd_share",15.2
"4612","Kaufdorf",869,31,30453,869,52,6,869,"vert_share",10.3
"4613","Kaufdorf",869,31,30453,869,52,6,869,"pst_sol_share",0.1
"4614","Kaufdorf",869,31,30453,869,52,6,869,"pvl_share",4.3
"4615","Kaufdorf",869,31,30453,869,52,6,869,"pev_share",3.8
"4616","Kaufdorf",869,31,30453,869,52,6,869,"udc_share",28.3
"4617","Kaufdorf",869,31,30453,869,52,6,869,"pss_share.x",20.6
"4618","Kaufdorf",869,31,30453,869,52,6,869,"pss_share.y",20.6
"4619","Kaufdorf",869,31,30453,869,52,6,869,"share_pdc",1.9
"4620","Kaufdorf",869,31,30453,869,52,6,869,"plr_share",6.3894606834
"4621","Kehrsatz",870,134,32871,870,66,7,870,"pbd_share",14
"4622","Kehrsatz",870,134,32871,870,66,7,870,"vert_share",8
"4623","Kehrsatz",870,134,32871,870,66,7,870,"pst_sol_share",0.2
"4624","Kehrsatz",870,134,32871,870,66,7,870,"pvl_share",6.3
"4625","Kehrsatz",870,134,32871,870,66,7,870,"pev_share",5.5
"4626","Kehrsatz",870,134,32871,870,66,7,870,"udc_share",25
"4627","Kehrsatz",870,134,32871,870,66,7,870,"pss_share.x",18.8
"4628","Kehrsatz",870,134,32871,870,66,7,870,"pss_share.y",18.8
"4629","Kehrsatz",870,134,32871,870,66,7,870,"share_pdc",3.3
"4630","Kehrsatz",870,134,32871,870,66,7,870,"plr_share",10.5378151261
"4631","Kirchdorf (BE)",872,26,31958,872,61,7,872,"pbd_share",15.2
"4632","Kirchdorf (BE)",872,26,31958,872,61,7,872,"vert_share",9.5
"4633","Kirchdorf (BE)",872,26,31958,872,61,7,872,"pst_sol_share",0.2
"4634","Kirchdorf (BE)",872,26,31958,872,61,7,872,"pvl_share",5.6
"4635","Kirchdorf (BE)",872,26,31958,872,61,7,872,"pev_share",4.4
"4636","Kirchdorf (BE)",872,26,31958,872,61,7,872,"udc_share",38.3
"4637","Kirchdorf (BE)",872,26,31958,872,61,7,872,"pss_share.x",11.9
"4638","Kirchdorf (BE)",872,26,31958,872,61,7,872,"pss_share.y",11.9
"4639","Kirchdorf (BE)",872,26,31958,872,61,7,872,"share_pdc",1.3
"4640","Kirchdorf (BE)",872,26,31958,872,61,7,872,"plr_share",4.6542641862
"4641","Kirchenthurnen",873,7,26114,873,24,3,873,"pbd_share",20
"4642","Kirchenthurnen",873,7,26114,873,24,3,873,"vert_share",4.4
"4643","Kirchenthurnen",873,7,26114,873,24,3,873,"pst_sol_share",0
"4644","Kirchenthurnen",873,7,26114,873,24,3,873,"pvl_share",1.1
"4645","Kirchenthurnen",873,7,26114,873,24,3,873,"pev_share",5.7
"4646","Kirchenthurnen",873,7,26114,873,24,3,873,"udc_share",35.6
"4647","Kirchenthurnen",873,7,26114,873,24,3,873,"pss_share.x",8.3
"4648","Kirchenthurnen",873,7,26114,873,24,3,873,"pss_share.y",8.3
"4649","Kirchenthurnen",873,7,26114,873,24,3,873,"share_pdc",0.6
"4650","Kirchenthurnen",873,7,26114,873,24,3,873,"plr_share",6.7447639333
"4651","Lohnstorf",874,6,26880,874,29,3,874,"pbd_share",16
"4652","Lohnstorf",874,6,26880,874,29,3,874,"vert_share",4.1
"4653","Lohnstorf",874,6,26880,874,29,3,874,"pst_sol_share",0.4
"4654","Lohnstorf",874,6,26880,874,29,3,874,"pvl_share",4.6
"4655","Lohnstorf",874,6,26880,874,29,3,874,"pev_share",0.7
"4656","Lohnstorf",874,6,26880,874,29,3,874,"udc_share",44.4
"4657","Lohnstorf",874,6,26880,874,29,3,874,"pss_share.x",20.2
"4658","Lohnstorf",874,6,26880,874,29,3,874,"pss_share.y",20.2
"4659","Lohnstorf",874,6,26880,874,29,3,874,"share_pdc",0.9
"4660","Lohnstorf",874,6,26880,874,29,3,874,"plr_share",3.6328871893
"4661","Mühledorf (BE)",875,9,35486,NA,76,8,875,"pbd_share",21.7
"4662","Mühledorf (BE)",875,9,35486,NA,76,8,875,"vert_share",2.8
"4663","Mühledorf (BE)",875,9,35486,NA,76,8,875,"pst_sol_share",0
"4664","Mühledorf (BE)",875,9,35486,NA,76,8,875,"pvl_share",13.1
"4665","Mühledorf (BE)",875,9,35486,NA,76,8,875,"pev_share",0.4
"4666","Mühledorf (BE)",875,9,35486,NA,76,8,875,"udc_share",38.1
"4667","Mühledorf (BE)",875,9,35486,NA,76,8,875,"pss_share.x",12.4
"4668","Mühledorf (BE)",875,9,35486,NA,76,8,875,"pss_share.y",12.4
"4669","Mühledorf (BE)",875,9,35486,NA,76,8,875,"share_pdc",1.9
"4670","Mühledorf (BE)",875,9,35486,NA,76,8,875,"plr_share",NA
"4671","Mühlethurnen",876,44,32078,NA,61,7,876,"pbd_share",15.8
"4672","Mühlethurnen",876,44,32078,NA,61,7,876,"vert_share",14.1
"4673","Mühlethurnen",876,44,32078,NA,61,7,876,"pst_sol_share",0.4
"4674","Mühlethurnen",876,44,32078,NA,61,7,876,"pvl_share",5.8
"4675","Mühlethurnen",876,44,32078,NA,61,7,876,"pev_share",4.8
"4676","Mühlethurnen",876,44,32078,NA,61,7,876,"udc_share",25.4
"4677","Mühlethurnen",876,44,32078,NA,61,7,876,"pss_share.x",18
"4678","Mühlethurnen",876,44,32078,NA,61,7,876,"pss_share.y",18
"4679","Mühlethurnen",876,44,32078,NA,61,7,876,"share_pdc",1.5
"4680","Mühlethurnen",876,44,32078,NA,61,7,876,"plr_share",NA
"4681","Riggisberg",879,66,27588,879,34,4,879,"pbd_share",17.3
"4682","Riggisberg",879,66,27588,879,34,4,879,"vert_share",4.6
"4683","Riggisberg",879,66,27588,879,34,4,879,"pst_sol_share",0.3
"4684","Riggisberg",879,66,27588,879,34,4,879,"pvl_share",2.8
"4685","Riggisberg",879,66,27588,879,34,4,879,"pev_share",4.9
"4686","Riggisberg",879,66,27588,879,34,4,879,"udc_share",45.9
"4687","Riggisberg",879,66,27588,879,34,4,879,"pss_share.x",10.6
"4688","Riggisberg",879,66,27588,879,34,4,879,"pss_share.y",10.6
"4689","Riggisberg",879,66,27588,879,34,4,879,"share_pdc",1.6
"4690","Riggisberg",879,66,27588,879,34,4,879,"plr_share",6.7045651797
"4691","Rüeggisberg",880,41,22308,NA,8,1,880,"pbd_share",17.5
"4692","Rüeggisberg",880,41,22308,NA,8,1,880,"vert_share",5.9
"4693","Rüeggisberg",880,41,22308,NA,8,1,880,"pst_sol_share",0.3
"4694","Rüeggisberg",880,41,22308,NA,8,1,880,"pvl_share",2.2
"4695","Rüeggisberg",880,41,22308,NA,8,1,880,"pev_share",3
"4696","Rüeggisberg",880,41,22308,NA,8,1,880,"udc_share",50.7
"4697","Rüeggisberg",880,41,22308,NA,8,1,880,"pss_share.x",8
"4698","Rüeggisberg",880,41,22308,NA,8,1,880,"pss_share.y",8
"4699","Rüeggisberg",880,41,22308,NA,8,1,880,"share_pdc",0.9
"4700","Rüeggisberg",880,41,22308,NA,8,1,880,"plr_share",NA
"4701","Rümligen",881,13,28895,NA,42,5,881,"pbd_share",20
"4702","Rümligen",881,13,28895,NA,42,5,881,"vert_share",8.1
"4703","Rümligen",881,13,28895,NA,42,5,881,"pst_sol_share",0.1
"4704","Rümligen",881,13,28895,NA,42,5,881,"pvl_share",4.2
"4705","Rümligen",881,13,28895,NA,42,5,881,"pev_share",5.3
"4706","Rümligen",881,13,28895,NA,42,5,881,"udc_share",37.4
"4707","Rümligen",881,13,28895,NA,42,5,881,"pss_share.x",13.4
"4708","Rümligen",881,13,28895,NA,42,5,881,"pss_share.y",13.4
"4709","Rümligen",881,13,28895,NA,42,5,881,"share_pdc",0.7
"4710","Rümligen",881,13,28895,NA,42,5,881,"plr_share",NA
"4711","Seftigen",883,66,30988,883,55,6,883,"pbd_share",18.3
"4712","Seftigen",883,66,30988,883,55,6,883,"vert_share",5.9
"4713","Seftigen",883,66,30988,883,55,6,883,"pst_sol_share",0
"4714","Seftigen",883,66,30988,883,55,6,883,"pvl_share",5
"4715","Seftigen",883,66,30988,883,55,6,883,"pev_share",6.7
"4716","Seftigen",883,66,30988,883,55,6,883,"udc_share",33.9
"4717","Seftigen",883,66,30988,883,55,6,883,"pss_share.x",15.5
"4718","Seftigen",883,66,30988,883,55,6,883,"pss_share.y",15.5
"4719","Seftigen",883,66,30988,883,55,6,883,"share_pdc",1.5
"4720","Seftigen",883,66,30988,883,55,6,883,"plr_share",5.1799272205
"4721","Toffen",884,84,34564,884,73,8,884,"pbd_share",22
"4722","Toffen",884,84,34564,884,73,8,884,"vert_share",6.9
"4723","Toffen",884,84,34564,884,73,8,884,"pst_sol_share",0
"4724","Toffen",884,84,34564,884,73,8,884,"pvl_share",3.7
"4725","Toffen",884,84,34564,884,73,8,884,"pev_share",4.9
"4726","Toffen",884,84,34564,884,73,8,884,"udc_share",30.9
"4727","Toffen",884,84,34564,884,73,8,884,"pss_share.x",15.9
"4728","Toffen",884,84,34564,884,73,8,884,"pss_share.y",15.9
"4729","Toffen",884,84,34564,884,73,8,884,"share_pdc",1.6
"4730","Toffen",884,84,34564,884,73,8,884,"plr_share",6.1069306931
"4731","Uttigen",885,56,30090,885,49,5,885,"pbd_share",15.7
"4732","Uttigen",885,56,30090,885,49,5,885,"vert_share",9.2
"4733","Uttigen",885,56,30090,885,49,5,885,"pst_sol_share",0
"4734","Uttigen",885,56,30090,885,49,5,885,"pvl_share",3.9
"4735","Uttigen",885,56,30090,885,49,5,885,"pev_share",4.8
"4736","Uttigen",885,56,30090,885,49,5,885,"udc_share",32.8
"4737","Uttigen",885,56,30090,885,49,5,885,"pss_share.x",15.9
"4738","Uttigen",885,56,30090,885,49,5,885,"pss_share.y",15.9
"4739","Uttigen",885,56,30090,885,49,5,885,"share_pdc",1.4
"4740","Uttigen",885,56,30090,885,49,5,885,"plr_share",5.9502496938
"4741","Wattenwil",886,65,23895,886,13,2,886,"pbd_share",13.5
"4742","Wattenwil",886,65,23895,886,13,2,886,"vert_share",6.2
"4743","Wattenwil",886,65,23895,886,13,2,886,"pst_sol_share",0.3
"4744","Wattenwil",886,65,23895,886,13,2,886,"pvl_share",3.6
"4745","Wattenwil",886,65,23895,886,13,2,886,"pev_share",7.6
"4746","Wattenwil",886,65,23895,886,13,2,886,"udc_share",38.5
"4747","Wattenwil",886,65,23895,886,13,2,886,"pss_share.x",12.7
"4748","Wattenwil",886,65,23895,886,13,2,886,"pss_share.y",12.7
"4749","Wattenwil",886,65,23895,886,13,2,886,"share_pdc",1
"4750","Wattenwil",886,65,23895,886,13,2,886,"plr_share",4.6225863078
"4751","Wald (BE)",888,35,29874,888,48,5,888,"pbd_share",18
"4752","Wald (BE)",888,35,29874,888,48,5,888,"vert_share",7.8
"4753","Wald (BE)",888,35,29874,888,48,5,888,"pst_sol_share",0.1
"4754","Wald (BE)",888,35,29874,888,48,5,888,"pvl_share",4.3
"4755","Wald (BE)",888,35,29874,888,48,5,888,"pev_share",4
"4756","Wald (BE)",888,35,29874,888,48,5,888,"udc_share",36.5
"4757","Wald (BE)",888,35,29874,888,48,5,888,"pss_share.x",12.5
"4758","Wald (BE)",888,35,29874,888,48,5,888,"pss_share.y",12.5
"4759","Wald (BE)",888,35,29874,888,48,5,888,"share_pdc",1.3
"4760","Wald (BE)",888,35,29874,888,48,5,888,"plr_share",6.1761727978
"4761","Eggiwil",901,43,17477,901,2,1,901,"pbd_share",14.5
"4762","Eggiwil",901,43,17477,901,2,1,901,"vert_share",4
"4763","Eggiwil",901,43,17477,901,2,1,901,"pst_sol_share",0.1
"4764","Eggiwil",901,43,17477,901,2,1,901,"pvl_share",1.2
"4765","Eggiwil",901,43,17477,901,2,1,901,"pev_share",3.1
"4766","Eggiwil",901,43,17477,901,2,1,901,"udc_share",64.1
"4767","Eggiwil",901,43,17477,901,2,1,901,"pss_share.x",4.8
"4768","Eggiwil",901,43,17477,901,2,1,901,"pss_share.y",4.8
"4769","Eggiwil",901,43,17477,901,2,1,901,"share_pdc",0.6
"4770","Eggiwil",901,43,17477,901,2,1,901,"plr_share",2.0815615762
"4771","Langnau im Emmental",902,229,25243,902,19,2,902,"pbd_share",16
"4772","Langnau im Emmental",902,229,25243,902,19,2,902,"vert_share",9.5
"4773","Langnau im Emmental",902,229,25243,902,19,2,902,"pst_sol_share",0.4
"4774","Langnau im Emmental",902,229,25243,902,19,2,902,"pvl_share",3.5
"4775","Langnau im Emmental",902,229,25243,902,19,2,902,"pev_share",6
"4776","Langnau im Emmental",902,229,25243,902,19,2,902,"udc_share",31
"4777","Langnau im Emmental",902,229,25243,902,19,2,902,"pss_share.x",19.9
"4778","Langnau im Emmental",902,229,25243,902,19,2,902,"pss_share.y",19.9
"4779","Langnau im Emmental",902,229,25243,902,19,2,902,"share_pdc",1.2
"4780","Langnau im Emmental",902,229,25243,902,19,2,902,"plr_share",6.3937647952
"4781","Lauperswil",903,60,22358,903,8,1,903,"pbd_share",17.6
"4782","Lauperswil",903,60,22358,903,8,1,903,"vert_share",5.7
"4783","Lauperswil",903,60,22358,903,8,1,903,"pst_sol_share",0.1
"4784","Lauperswil",903,60,22358,903,8,1,903,"pvl_share",2.5
"4785","Lauperswil",903,60,22358,903,8,1,903,"pev_share",4.3
"4786","Lauperswil",903,60,22358,903,8,1,903,"udc_share",46.7
"4787","Lauperswil",903,60,22358,903,8,1,903,"pss_share.x",10
"4788","Lauperswil",903,60,22358,903,8,1,903,"pss_share.y",10
"4789","Lauperswil",903,60,22358,903,8,1,903,"share_pdc",0.6
"4790","Lauperswil",903,60,22358,903,8,1,903,"plr_share",2.9706317346
"4791","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"pbd_share",11.5
"4792","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"vert_share",1.7
"4793","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"pst_sol_share",0
"4794","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"pvl_share",1
"4795","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"pev_share",3.6
"4796","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"udc_share",65
"4797","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"pss_share.x",3.2
"4798","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"pss_share.y",3.2
"4799","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"share_pdc",0.3
"4800","Röthenbach im Emmental",904,20,16129,NA,1,1,904,"plr_share",NA
"4801","Rüderswil",905,53,22092,NA,7,1,905,"pbd_share",21.6
"4802","Rüderswil",905,53,22092,NA,7,1,905,"vert_share",4.5
"4803","Rüderswil",905,53,22092,NA,7,1,905,"pst_sol_share",0
"4804","Rüderswil",905,53,22092,NA,7,1,905,"pvl_share",3
"4805","Rüderswil",905,53,22092,NA,7,1,905,"pev_share",4.1
"4806","Rüderswil",905,53,22092,NA,7,1,905,"udc_share",42.9
"4807","Rüderswil",905,53,22092,NA,7,1,905,"pss_share.x",9.8
"4808","Rüderswil",905,53,22092,NA,7,1,905,"pss_share.y",9.8
"4809","Rüderswil",905,53,22092,NA,7,1,905,"share_pdc",1.7
"4810","Rüderswil",905,53,22092,NA,7,1,905,"plr_share",NA
"4811","Schangnau",906,15,16579,906,2,1,906,"pbd_share",13.4
"4812","Schangnau",906,15,16579,906,2,1,906,"vert_share",2.8
"4813","Schangnau",906,15,16579,906,2,1,906,"pst_sol_share",0
"4814","Schangnau",906,15,16579,906,2,1,906,"pvl_share",1.1
